log_id,device_id,log_level,event_name,response_time_ms,timestamp
9892,PIXEL-6,DEBUG,api_call,1105,2026-05-15 08:08:19
7364,SM-A52,ERROR,app_open,1270,2026-05-15 08:08:19
4427,ONEPLUS-11,DEBUG,purchase,604,2026-05-15 08:08:19
3365,PIXEL-6,WARNING,logout,1217,2026-05-15 08:08:19
3038,SM-G991,ERROR,purchase,469,2026-05-15 08:08:19
9616,SM-A52,ERROR,purchase,1471,2026-05-15 08:08:19
4941,SM-A52,WARNING,purchase,155,2026-05-15 08:08:19
7152,IPHONE-13,DEBUG,purchase,718,2026-05-15 08:08:19
2342,PIXEL-6,ERROR,button_click,1435,2026-05-15 08:08:19
9303,ONEPLUS-11,WARNING,notification_click,797,2026-05-15 08:08:19
7922,IPHONE-13,ERROR,button_click,225,2026-05-15 08:08:19
3419,ONEPLUS-11,WARNING,purchase,557,2026-05-15 08:08:19
1163,SM-A52,INFO,purchase,879,2026-05-15 08:08:19
9927,SM-G991,WARNING,notification_click,1375,2026-05-15 08:08:19
2139,IPHONE-13,WARNING,api_call,1257,2026-05-15 08:08:19
5134,PIXEL-6,INFO,notification_click,674,2026-05-15 08:08:19
4202,SM-G991,DEBUG,logout,382,2026-05-15 08:08:19
1641,SM-G991,INFO,app_open,210,2026-05-15 08:08:19
3542,IPHONE-13,ERROR,login_attempt,356,2026-05-15 08:08:19
8608,ONEPLUS-11,DEBUG,notification_click,1301,2026-05-15 08:08:19
2720,ONEPLUS-11,WARNING,app_open,152,2026-05-15 08:08:19
3547,SM-G991,WARNING,logout,506,2026-05-15 08:08:19
7927,SM-A52,WARNING,logout,728,2026-05-15 08:08:19
2404,ONEPLUS-11,INFO,app_open,1319,2026-05-15 08:08:19
2637,ONEPLUS-11,INFO,notification_click,1027,2026-05-15 08:08:19
1969,ONEPLUS-11,DEBUG,logout,419,2026-05-15 08:08:19
3082,SM-A52,ERROR,purchase,1101,2026-05-15 08:08:19
6673,SM-A52,DEBUG,notification_click,778,2026-05-15 08:08:19
6895,ONEPLUS-11,DEBUG,notification_click,114,2026-05-15 08:08:19
2474,PIXEL-6,INFO,logout,1093,2026-05-15 08:08:19
5236,IPHONE-13,INFO,api_call,300,2026-05-15 08:08:19
9892,PIXEL-6,INFO,notification_click,869,2026-05-15 08:08:19
8850,PIXEL-6,ERROR,api_call,1041,2026-05-15 08:08:19
4758,SM-G991,INFO,api_call,209,2026-05-15 08:08:19
9155,SM-G991,WARNING,notification_click,1320,2026-05-15 08:08:19
5563,PIXEL-6,INFO,button_click,1308,2026-05-15 08:08:19
3564,ONEPLUS-11,ERROR,login_attempt,1021,2026-05-15 08:08:19
6614,IPHONE-13,DEBUG,button_click,1084,2026-05-15 08:08:19
8147,SM-G991,DEBUG,notification_click,1443,2026-05-15 08:08:19
8741,SM-A52,INFO,purchase,753,2026-05-15 08:08:19
6002,ONEPLUS-11,INFO,api_call,546,2026-05-15 08:08:19
3941,PIXEL-6,INFO,logout,1114,2026-05-15 08:08:19
3054,PIXEL-6,DEBUG,purchase,658,2026-05-15 08:08:19
1838,PIXEL-6,INFO,purchase,296,2026-05-15 08:08:19
3325,SM-A52,ERROR,logout,245,2026-05-15 08:08:19
8889,ONEPLUS-11,ERROR,app_open,62,2026-05-15 08:08:19
4325,SM-G991,INFO,logout,406,2026-05-15 08:08:19
6351,PIXEL-6,INFO,logout,1215,2026-05-15 08:08:19
6111,SM-G991,INFO,purchase,1285,2026-05-15 08:08:19
9910,IPHONE-13,INFO,notification_click,28,2026-05-15 08:08:19
1156,SM-G991,ERROR,api_call,222,2026-05-15 08:08:19
7561,SM-A52,ERROR,logout,221,2026-05-15 08:08:19
6393,ONEPLUS-11,INFO,api_call,1229,2026-05-15 08:08:19
4089,SM-G991,DEBUG,button_click,283,2026-05-15 08:08:19
5901,SM-A52,WARNING,notification_click,1198,2026-05-15 08:08:19
6892,SM-G991,WARNING,api_call,175,2026-05-15 08:08:19
5390,SM-G991,DEBUG,notification_click,1432,2026-05-15 08:08:19
1320,PIXEL-6,DEBUG,logout,1142,2026-05-15 08:08:19
2588,SM-G991,DEBUG,logout,579,2026-05-15 08:08:19
6548,PIXEL-6,DEBUG,app_open,804,2026-05-15 08:08:19
2149,ONEPLUS-11,ERROR,purchase,842,2026-05-15 08:08:19
6159,IPHONE-13,WARNING,purchase,433,2026-05-15 08:08:19
3100,ONEPLUS-11,INFO,app_open,26,2026-05-15 08:08:19
8715,PIXEL-6,WARNING,api_call,55,2026-05-15 08:08:19
5631,SM-G991,ERROR,purchase,947,2026-05-15 08:08:19
3846,ONEPLUS-11,ERROR,purchase,1041,2026-05-15 08:08:19
7574,SM-G991,WARNING,notification_click,575,2026-05-15 08:08:19
7258,IPHONE-13,DEBUG,api_call,1352,2026-05-15 08:08:19
2530,IPHONE-13,ERROR,purchase,90,2026-05-15 08:08:19
8585,IPHONE-13,DEBUG,api_call,307,2026-05-15 08:08:19
4144,SM-G991,WARNING,api_call,1075,2026-05-15 08:08:19
8208,SM-G991,INFO,purchase,883,2026-05-15 08:08:19
1709,SM-A52,INFO,app_open,423,2026-05-15 08:08:19
9841,SM-G991,ERROR,login_attempt,1280,2026-05-15 08:08:19
9201,SM-G991,ERROR,notification_click,179,2026-05-15 08:08:19
6262,IPHONE-13,DEBUG,purchase,453,2026-05-15 08:08:19
5040,SM-G991,DEBUG,notification_click,24,2026-05-15 08:08:19
8545,IPHONE-13,DEBUG,purchase,118,2026-05-15 08:08:19
4014,PIXEL-6,INFO,notification_click,73,2026-05-15 08:08:19
5875,SM-G991,DEBUG,notification_click,67,2026-05-15 08:08:19
2213,PIXEL-6,DEBUG,logout,725,2026-05-15 08:08:19
5403,IPHONE-13,INFO,button_click,832,2026-05-15 08:08:19
2379,SM-G991,INFO,logout,331,2026-05-15 08:08:19
9017,SM-A52,INFO,notification_click,174,2026-05-15 08:08:19
1839,SM-A52,ERROR,button_click,1007,2026-05-15 08:08:19
4318,SM-G991,INFO,login_attempt,1452,2026-05-15 08:08:19
7541,PIXEL-6,DEBUG,api_call,1249,2026-05-15 08:08:19
7958,SM-G991,INFO,logout,161,2026-05-15 08:08:19
2497,SM-G991,ERROR,notification_click,945,2026-05-15 08:08:19
2788,IPHONE-13,DEBUG,notification_click,1226,2026-05-15 08:08:19
6100,ONEPLUS-11,DEBUG,notification_click,1277,2026-05-15 08:08:19
1140,ONEPLUS-11,ERROR,button_click,729,2026-05-15 08:08:19
7752,ONEPLUS-11,INFO,notification_click,192,2026-05-15 08:08:19
4474,SM-A52,DEBUG,login_attempt,1371,2026-05-15 08:08:19
9436,SM-A52,INFO,purchase,377,2026-05-15 08:08:19
7349,ONEPLUS-11,DEBUG,api_call,122,2026-05-15 08:08:19
5566,IPHONE-13,DEBUG,purchase,973,2026-05-15 08:08:19
6801,ONEPLUS-11,WARNING,notification_click,878,2026-05-15 08:08:19
5865,ONEPLUS-11,ERROR,button_click,154,2026-05-15 08:08:19
9542,ONEPLUS-11,WARNING,logout,331,2026-05-15 08:08:19
2148,IPHONE-13,ERROR,app_open,151,2026-05-15 08:08:19
5845,PIXEL-6,ERROR,logout,786,2026-05-15 08:08:19
9975,SM-G991,DEBUG,api_call,538,2026-05-15 08:08:19
6305,PIXEL-6,WARNING,notification_click,1285,2026-05-15 08:08:19
7709,SM-A52,INFO,logout,1233,2026-05-15 08:08:19
1905,SM-G991,INFO,api_call,254,2026-05-15 08:08:19
5781,ONEPLUS-11,WARNING,logout,1413,2026-05-15 08:08:19
5906,PIXEL-6,ERROR,button_click,1127,2026-05-15 08:08:19
8933,PIXEL-6,ERROR,app_open,820,2026-05-15 08:08:19
1347,ONEPLUS-11,WARNING,login_attempt,21,2026-05-15 08:08:19
7405,PIXEL-6,ERROR,purchase,884,2026-05-15 08:08:19
6036,IPHONE-13,DEBUG,purchase,687,2026-05-15 08:08:19
2384,SM-A52,ERROR,button_click,1099,2026-05-15 08:08:19
3577,SM-G991,ERROR,button_click,184,2026-05-15 08:08:19
4626,SM-G991,ERROR,button_click,740,2026-05-15 08:08:19
6823,ONEPLUS-11,INFO,notification_click,1070,2026-05-15 08:08:19
1309,PIXEL-6,ERROR,app_open,348,2026-05-15 08:08:19
6849,SM-A52,DEBUG,purchase,1360,2026-05-15 08:08:19
9730,ONEPLUS-11,INFO,notification_click,1112,2026-05-15 08:08:19
3176,PIXEL-6,WARNING,purchase,783,2026-05-15 08:08:19
1462,ONEPLUS-11,ERROR,notification_click,542,2026-05-15 08:08:19
6367,ONEPLUS-11,DEBUG,notification_click,1471,2026-05-15 08:08:19
6944,SM-A52,DEBUG,app_open,790,2026-05-15 08:08:19
5712,PIXEL-6,ERROR,logout,97,2026-05-15 08:08:19
8035,ONEPLUS-11,ERROR,purchase,603,2026-05-15 08:08:19
7166,PIXEL-6,INFO,api_call,699,2026-05-15 08:08:19
6707,IPHONE-13,DEBUG,notification_click,1205,2026-05-15 08:08:19
2415,SM-G991,INFO,login_attempt,1285,2026-05-15 08:08:19
1723,ONEPLUS-11,INFO,notification_click,1346,2026-05-15 08:08:19
8776,SM-A52,ERROR,api_call,449,2026-05-15 08:08:19
8864,SM-A52,DEBUG,purchase,613,2026-05-15 08:08:19
2502,SM-G991,DEBUG,notification_click,690,2026-05-15 08:08:19
8555,ONEPLUS-11,DEBUG,purchase,911,2026-05-15 08:08:19
4477,SM-G991,WARNING,notification_click,141,2026-05-15 08:08:19
7960,ONEPLUS-11,DEBUG,purchase,787,2026-05-15 08:08:19
4010,PIXEL-6,WARNING,api_call,468,2026-05-15 08:08:19
3265,IPHONE-13,INFO,app_open,648,2026-05-15 08:08:19
4131,IPHONE-13,DEBUG,notification_click,85,2026-05-15 08:08:19
3939,SM-G991,ERROR,purchase,1032,2026-05-15 08:08:19
4114,IPHONE-13,ERROR,app_open,1346,2026-05-15 08:08:19
1022,IPHONE-13,DEBUG,app_open,64,2026-05-15 08:08:19
1268,IPHONE-13,INFO,api_call,782,2026-05-15 08:08:19
9469,ONEPLUS-11,DEBUG,api_call,1219,2026-05-15 08:08:19
5231,IPHONE-13,INFO,purchase,1155,2026-05-15 08:08:19
1048,SM-A52,ERROR,notification_click,343,2026-05-15 08:08:19
1560,PIXEL-6,DEBUG,button_click,1453,2026-05-15 08:08:19
4944,PIXEL-6,INFO,login_attempt,152,2026-05-15 08:08:19
7975,SM-A52,DEBUG,button_click,469,2026-05-15 08:08:19
5741,PIXEL-6,ERROR,api_call,582,2026-05-15 08:08:19
8553,SM-A52,WARNING,app_open,674,2026-05-15 08:08:19
2490,ONEPLUS-11,WARNING,login_attempt,933,2026-05-15 08:08:19
8418,SM-A52,WARNING,button_click,676,2026-05-15 08:08:19
8318,PIXEL-6,ERROR,logout,556,2026-05-15 08:08:19
8954,ONEPLUS-11,WARNING,logout,197,2026-05-15 08:08:19
4488,PIXEL-6,DEBUG,app_open,953,2026-05-15 08:08:19
6262,ONEPLUS-11,ERROR,notification_click,1368,2026-05-15 08:08:19
8682,IPHONE-13,ERROR,logout,446,2026-05-15 08:08:19
8563,ONEPLUS-11,ERROR,button_click,604,2026-05-15 08:08:19
2327,ONEPLUS-11,DEBUG,api_call,1422,2026-05-15 08:08:19
5502,PIXEL-6,ERROR,api_call,1219,2026-05-15 08:08:19
2781,ONEPLUS-11,INFO,api_call,535,2026-05-15 08:08:19
4993,SM-G991,INFO,notification_click,772,2026-05-15 08:08:19
6872,ONEPLUS-11,INFO,logout,208,2026-05-15 08:08:19
1244,SM-G991,DEBUG,purchase,921,2026-05-15 08:08:19
8169,PIXEL-6,ERROR,purchase,889,2026-05-15 08:08:19
5361,ONEPLUS-11,INFO,login_attempt,1079,2026-05-15 08:08:19
1026,ONEPLUS-11,WARNING,purchase,61,2026-05-15 08:08:19
2631,ONEPLUS-11,DEBUG,logout,1121,2026-05-15 08:08:19
2853,SM-A52,INFO,purchase,888,2026-05-15 08:08:19
1278,SM-G991,INFO,purchase,271,2026-05-15 08:08:19
6580,PIXEL-6,DEBUG,notification_click,596,2026-05-15 08:08:19
5174,SM-A52,INFO,button_click,320,2026-05-15 08:08:19
2100,IPHONE-13,INFO,logout,592,2026-05-15 08:08:19
6501,IPHONE-13,DEBUG,button_click,177,2026-05-15 08:08:19
3712,PIXEL-6,INFO,notification_click,212,2026-05-15 08:08:19
3840,IPHONE-13,ERROR,api_call,1314,2026-05-15 08:08:19
6417,PIXEL-6,INFO,notification_click,1161,2026-05-15 08:08:19
3784,PIXEL-6,INFO,api_call,1035,2026-05-15 08:08:19
7462,SM-G991,DEBUG,login_attempt,1398,2026-05-15 08:08:19
2586,PIXEL-6,WARNING,purchase,730,2026-05-15 08:08:19
7976,SM-A52,ERROR,button_click,1005,2026-05-15 08:08:19
2564,IPHONE-13,WARNING,purchase,35,2026-05-15 08:08:19
7671,IPHONE-13,ERROR,purchase,1031,2026-05-15 08:08:19
8059,SM-A52,DEBUG,login_attempt,500,2026-05-15 08:08:19
6022,ONEPLUS-11,INFO,app_open,131,2026-05-15 08:08:19
2449,PIXEL-6,ERROR,button_click,511,2026-05-15 08:08:19
5103,IPHONE-13,WARNING,login_attempt,1416,2026-05-15 08:08:19
8900,SM-A52,INFO,purchase,938,2026-05-15 08:08:19
5163,IPHONE-13,WARNING,purchase,313,2026-05-15 08:08:19
9175,SM-G991,ERROR,purchase,802,2026-05-15 08:08:19
8814,SM-A52,WARNING,purchase,144,2026-05-15 08:08:19
2533,IPHONE-13,INFO,button_click,1498,2026-05-15 08:08:19
9672,SM-G991,ERROR,api_call,1411,2026-05-15 08:08:19
2864,PIXEL-6,DEBUG,login_attempt,974,2026-05-15 08:08:19
4450,ONEPLUS-11,INFO,purchase,1390,2026-05-15 08:08:19
2464,SM-G991,INFO,logout,316,2026-05-15 08:08:19
5461,SM-G991,ERROR,login_attempt,198,2026-05-15 08:08:19
5371,IPHONE-13,WARNING,purchase,1211,2026-05-15 08:08:19
8043,SM-A52,INFO,button_click,790,2026-05-15 08:08:19
5201,IPHONE-13,INFO,button_click,257,2026-05-15 08:08:19
9790,ONEPLUS-11,ERROR,purchase,1356,2026-05-15 08:08:19
4810,SM-A52,ERROR,notification_click,299,2026-05-15 08:08:19
5996,IPHONE-13,WARNING,button_click,640,2026-05-15 08:08:19
3085,PIXEL-6,INFO,notification_click,329,2026-05-15 08:08:19
7838,IPHONE-13,INFO,api_call,1424,2026-05-15 08:08:19
6504,SM-G991,ERROR,api_call,271,2026-05-15 08:08:19
8518,SM-A52,INFO,purchase,1120,2026-05-15 08:08:19
8541,ONEPLUS-11,DEBUG,logout,929,2026-05-15 08:08:19
7210,PIXEL-6,WARNING,notification_click,484,2026-05-15 08:08:19
7678,PIXEL-6,DEBUG,logout,307,2026-05-15 08:08:19
3758,SM-G991,INFO,logout,624,2026-05-15 08:08:19
3568,SM-G991,WARNING,button_click,283,2026-05-15 08:08:19
4195,PIXEL-6,ERROR,button_click,1188,2026-05-15 08:08:19
5388,SM-A52,INFO,purchase,526,2026-05-15 08:08:19
3140,IPHONE-13,WARNING,notification_click,288,2026-05-15 08:08:19
1813,SM-A52,INFO,notification_click,1465,2026-05-15 08:08:19
1187,SM-A52,WARNING,login_attempt,358,2026-05-15 08:08:19
8436,SM-G991,WARNING,purchase,939,2026-05-15 08:08:19
3514,SM-G991,ERROR,button_click,1355,2026-05-15 08:08:19
6091,ONEPLUS-11,ERROR,notification_click,1398,2026-05-15 08:08:19
6233,PIXEL-6,DEBUG,api_call,599,2026-05-15 08:08:19
8429,PIXEL-6,ERROR,app_open,1348,2026-05-15 08:08:19
8911,IPHONE-13,WARNING,notification_click,1385,2026-05-15 08:08:19
1437,PIXEL-6,ERROR,login_attempt,1229,2026-05-15 08:08:19
7983,PIXEL-6,WARNING,app_open,248,2026-05-15 08:08:19
2375,ONEPLUS-11,WARNING,api_call,450,2026-05-15 08:08:19
9072,SM-A52,INFO,login_attempt,87,2026-05-15 08:08:19
2956,SM-A52,WARNING,notification_click,658,2026-05-15 08:08:19
1375,ONEPLUS-11,DEBUG,button_click,740,2026-05-15 08:08:19
1780,IPHONE-13,ERROR,api_call,635,2026-05-15 08:08:19
8827,IPHONE-13,WARNING,app_open,1202,2026-05-15 08:08:19
2423,IPHONE-13,ERROR,login_attempt,598,2026-05-15 08:08:19
1260,PIXEL-6,DEBUG,logout,539,2026-05-15 08:08:19
6018,ONEPLUS-11,ERROR,api_call,1272,2026-05-15 08:08:19
2427,PIXEL-6,DEBUG,notification_click,1216,2026-05-15 08:08:19
4303,SM-G991,INFO,login_attempt,464,2026-05-15 08:08:19
3130,PIXEL-6,INFO,logout,727,2026-05-15 08:08:19
6437,SM-A52,WARNING,notification_click,879,2026-05-15 08:08:19
3402,PIXEL-6,ERROR,logout,938,2026-05-15 08:08:19
4276,SM-A52,INFO,api_call,1381,2026-05-15 08:08:19
6069,IPHONE-13,ERROR,notification_click,979,2026-05-15 08:08:19
3513,IPHONE-13,DEBUG,button_click,1458,2026-05-15 08:08:19
1420,SM-G991,WARNING,button_click,80,2026-05-15 08:08:19
7374,SM-A52,WARNING,notification_click,549,2026-05-15 08:08:19
8526,PIXEL-6,INFO,app_open,526,2026-05-15 08:08:19
9925,SM-G991,DEBUG,api_call,1180,2026-05-15 08:08:19
1121,SM-A52,INFO,login_attempt,52,2026-05-15 08:08:19
6245,ONEPLUS-11,DEBUG,logout,47,2026-05-15 08:08:19
5375,SM-A52,DEBUG,button_click,1438,2026-05-15 08:08:19
3458,SM-G991,INFO,button_click,757,2026-05-15 08:08:19
3822,SM-A52,DEBUG,logout,721,2026-05-15 08:08:19
2570,SM-A52,INFO,login_attempt,1043,2026-05-15 08:08:19
8269,IPHONE-13,WARNING,api_call,1393,2026-05-15 08:08:19
6474,ONEPLUS-11,WARNING,api_call,642,2026-05-15 08:08:19
9444,ONEPLUS-11,INFO,purchase,1186,2026-05-15 08:08:19
1560,SM-A52,ERROR,notification_click,1351,2026-05-15 08:08:19
6729,IPHONE-13,ERROR,notification_click,262,2026-05-15 08:08:19
8310,ONEPLUS-11,ERROR,logout,586,2026-05-15 08:08:19
1613,PIXEL-6,WARNING,button_click,944,2026-05-15 08:08:19
6144,PIXEL-6,INFO,button_click,688,2026-05-15 08:08:19
9753,SM-G991,WARNING,purchase,1140,2026-05-15 08:08:19
6817,SM-A52,WARNING,app_open,991,2026-05-15 08:08:19
2108,ONEPLUS-11,ERROR,purchase,997,2026-05-15 08:08:19
4495,ONEPLUS-11,WARNING,purchase,987,2026-05-15 08:08:19
8013,PIXEL-6,INFO,notification_click,792,2026-05-15 08:08:19
6177,ONEPLUS-11,WARNING,purchase,1300,2026-05-15 08:08:19
5891,SM-A52,WARNING,button_click,1059,2026-05-15 08:08:19
8608,SM-G991,INFO,purchase,901,2026-05-15 08:08:19
6934,SM-A52,WARNING,app_open,685,2026-05-15 08:08:19
5154,SM-G991,ERROR,button_click,792,2026-05-15 08:08:19
3831,PIXEL-6,WARNING,button_click,991,2026-05-15 08:08:19
3878,PIXEL-6,DEBUG,api_call,206,2026-05-15 08:08:19
5729,SM-G991,INFO,logout,247,2026-05-15 08:08:19
2411,ONEPLUS-11,WARNING,logout,728,2026-05-15 08:08:19
1663,IPHONE-13,DEBUG,logout,262,2026-05-15 08:08:19
5619,PIXEL-6,DEBUG,app_open,95,2026-05-15 08:08:19
3811,ONEPLUS-11,INFO,button_click,324,2026-05-15 08:08:19
3675,ONEPLUS-11,ERROR,notification_click,1471,2026-05-15 08:08:19
1480,ONEPLUS-11,DEBUG,logout,1485,2026-05-15 08:08:19
8463,SM-G991,ERROR,api_call,236,2026-05-15 08:08:19
2072,ONEPLUS-11,WARNING,app_open,1379,2026-05-15 08:08:19
8955,PIXEL-6,ERROR,login_attempt,367,2026-05-15 08:08:19
2570,IPHONE-13,ERROR,notification_click,804,2026-05-15 08:08:19
2083,SM-G991,DEBUG,notification_click,733,2026-05-15 08:08:19
4138,PIXEL-6,ERROR,logout,719,2026-05-15 08:08:19
4149,SM-G991,DEBUG,logout,367,2026-05-15 08:08:19
7707,SM-G991,WARNING,api_call,648,2026-05-15 08:08:19
8745,SM-G991,INFO,login_attempt,461,2026-05-15 08:08:19
8593,PIXEL-6,ERROR,api_call,1297,2026-05-15 08:08:19
6303,PIXEL-6,ERROR,login_attempt,998,2026-05-15 08:08:19
3128,SM-G991,INFO,purchase,1196,2026-05-15 08:08:19
3969,PIXEL-6,WARNING,purchase,241,2026-05-15 08:08:19
6887,PIXEL-6,INFO,button_click,825,2026-05-15 08:08:19
4716,SM-G991,INFO,app_open,457,2026-05-15 08:08:19
3193,PIXEL-6,INFO,notification_click,913,2026-05-15 08:08:19
5294,PIXEL-6,INFO,button_click,120,2026-05-15 08:08:19
6386,PIXEL-6,WARNING,purchase,955,2026-05-15 08:08:19
8857,SM-A52,ERROR,button_click,548,2026-05-15 08:08:19
4214,ONEPLUS-11,ERROR,logout,881,2026-05-15 08:08:19
6034,IPHONE-13,WARNING,notification_click,1162,2026-05-15 08:08:19
8006,ONEPLUS-11,DEBUG,login_attempt,956,2026-05-15 08:08:19
9750,SM-A52,INFO,purchase,1036,2026-05-15 08:08:19
1876,ONEPLUS-11,WARNING,button_click,1186,2026-05-15 08:08:19
3741,SM-A52,ERROR,login_attempt,619,2026-05-15 08:08:19
4604,IPHONE-13,DEBUG,purchase,40,2026-05-15 08:08:19
8054,ONEPLUS-11,DEBUG,api_call,511,2026-05-15 08:08:19
8465,ONEPLUS-11,DEBUG,api_call,183,2026-05-15 08:08:19
1005,PIXEL-6,ERROR,login_attempt,754,2026-05-15 08:08:19
1912,SM-G991,INFO,login_attempt,1260,2026-05-15 08:08:19
9875,ONEPLUS-11,ERROR,notification_click,985,2026-05-15 08:08:19
2427,SM-A52,WARNING,login_attempt,1041,2026-05-15 08:08:19
8116,PIXEL-6,WARNING,login_attempt,1145,2026-05-15 08:08:19
9055,SM-A52,WARNING,purchase,1446,2026-05-15 08:08:19
3310,ONEPLUS-11,WARNING,app_open,300,2026-05-15 08:08:19
6472,SM-A52,DEBUG,login_attempt,1093,2026-05-15 08:08:19
6821,IPHONE-13,DEBUG,app_open,1202,2026-05-15 08:08:19
3505,ONEPLUS-11,WARNING,app_open,531,2026-05-15 08:08:19
3655,PIXEL-6,INFO,purchase,742,2026-05-15 08:08:19
9641,ONEPLUS-11,ERROR,api_call,946,2026-05-15 08:08:19
8076,PIXEL-6,INFO,logout,217,2026-05-15 08:08:19
3350,SM-G991,DEBUG,api_call,258,2026-05-15 08:08:19
7652,SM-A52,WARNING,login_attempt,1136,2026-05-15 08:08:19
6786,SM-A52,DEBUG,logout,315,2026-05-15 08:08:19
