log_id,device_id,log_level,event_name,response_time_ms,timestamp
7438,PIXEL-6,DEBUG,api_call,1403,2026-05-15 08:08:16
8814,PIXEL-6,DEBUG,logout,102,2026-05-15 08:08:16
4951,SM-A52,ERROR,app_open,964,2026-05-15 08:08:16
6915,IPHONE-13,INFO,api_call,314,2026-05-15 08:08:16
8454,IPHONE-13,ERROR,button_click,1310,2026-05-15 08:08:16
6261,SM-A52,DEBUG,login_attempt,656,2026-05-15 08:08:16
8973,SM-A52,ERROR,button_click,120,2026-05-15 08:08:16
7074,SM-G991,INFO,api_call,916,2026-05-15 08:08:16
8363,PIXEL-6,DEBUG,api_call,85,2026-05-15 08:08:16
3739,ONEPLUS-11,DEBUG,logout,155,2026-05-15 08:08:16
5556,ONEPLUS-11,INFO,logout,1097,2026-05-15 08:08:16
5742,IPHONE-13,WARNING,logout,227,2026-05-15 08:08:16
8336,ONEPLUS-11,ERROR,notification_click,360,2026-05-15 08:08:16
6831,SM-G991,WARNING,logout,1389,2026-05-15 08:08:16
4255,PIXEL-6,INFO,button_click,353,2026-05-15 08:08:16
4840,SM-A52,ERROR,logout,1185,2026-05-15 08:08:16
3459,ONEPLUS-11,ERROR,login_attempt,1421,2026-05-15 08:08:16
2212,ONEPLUS-11,DEBUG,notification_click,789,2026-05-15 08:08:16
1892,SM-G991,WARNING,purchase,945,2026-05-15 08:08:16
1251,IPHONE-13,INFO,app_open,678,2026-05-15 08:08:16
1929,SM-G991,WARNING,purchase,36,2026-05-15 08:08:16
7316,PIXEL-6,ERROR,notification_click,413,2026-05-15 08:08:16
2718,SM-A52,WARNING,login_attempt,1076,2026-05-15 08:08:16
5309,PIXEL-6,ERROR,button_click,1494,2026-05-15 08:08:16
4887,SM-A52,INFO,purchase,1438,2026-05-15 08:08:16
1615,PIXEL-6,WARNING,logout,527,2026-05-15 08:08:16
7579,SM-G991,INFO,button_click,155,2026-05-15 08:08:16
5258,IPHONE-13,INFO,login_attempt,400,2026-05-15 08:08:16
8981,ONEPLUS-11,INFO,api_call,405,2026-05-15 08:08:16
5027,ONEPLUS-11,DEBUG,logout,750,2026-05-15 08:08:16
2040,SM-A52,DEBUG,button_click,439,2026-05-15 08:08:16
6083,IPHONE-13,WARNING,api_call,334,2026-05-15 08:08:16
1571,ONEPLUS-11,ERROR,purchase,1193,2026-05-15 08:08:16
5244,SM-A52,ERROR,api_call,403,2026-05-15 08:08:16
8427,SM-G991,WARNING,app_open,688,2026-05-15 08:08:16
1939,SM-A52,ERROR,app_open,614,2026-05-15 08:08:16
3927,ONEPLUS-11,INFO,api_call,984,2026-05-15 08:08:16
4531,SM-A52,WARNING,notification_click,1229,2026-05-15 08:08:16
1083,SM-A52,INFO,app_open,775,2026-05-15 08:08:16
2314,IPHONE-13,WARNING,button_click,1468,2026-05-15 08:08:16
2734,PIXEL-6,ERROR,app_open,1046,2026-05-15 08:08:16
8030,PIXEL-6,INFO,notification_click,1068,2026-05-15 08:08:16
7506,ONEPLUS-11,ERROR,login_attempt,995,2026-05-15 08:08:16
1937,ONEPLUS-11,INFO,api_call,26,2026-05-15 08:08:16
2812,IPHONE-13,DEBUG,app_open,11,2026-05-15 08:08:16
3582,IPHONE-13,INFO,purchase,1024,2026-05-15 08:08:16
1947,SM-G991,ERROR,login_attempt,702,2026-05-15 08:08:16
2430,SM-A52,DEBUG,app_open,506,2026-05-15 08:08:16
5246,IPHONE-13,ERROR,api_call,416,2026-05-15 08:08:16
1965,SM-A52,INFO,purchase,680,2026-05-15 08:08:16
1420,SM-G991,WARNING,button_click,291,2026-05-15 08:08:16
7519,SM-G991,DEBUG,app_open,291,2026-05-15 08:08:16
7070,SM-G991,INFO,notification_click,945,2026-05-15 08:08:16
2516,PIXEL-6,DEBUG,purchase,1210,2026-05-15 08:08:16
3861,SM-G991,ERROR,notification_click,1087,2026-05-15 08:08:16
2275,IPHONE-13,INFO,api_call,1140,2026-05-15 08:08:16
2145,ONEPLUS-11,WARNING,button_click,334,2026-05-15 08:08:16
2877,ONEPLUS-11,ERROR,purchase,570,2026-05-15 08:08:16
2708,SM-G991,DEBUG,notification_click,1279,2026-05-15 08:08:16
1761,PIXEL-6,INFO,notification_click,178,2026-05-15 08:08:16
4083,SM-G991,INFO,purchase,943,2026-05-15 08:08:16
5617,ONEPLUS-11,INFO,app_open,986,2026-05-15 08:08:16
3696,PIXEL-6,WARNING,login_attempt,198,2026-05-15 08:08:16
4100,IPHONE-13,INFO,notification_click,742,2026-05-15 08:08:16
6548,PIXEL-6,WARNING,api_call,145,2026-05-15 08:08:16
3799,SM-A52,INFO,notification_click,366,2026-05-15 08:08:16
5033,ONEPLUS-11,INFO,login_attempt,482,2026-05-15 08:08:16
3462,SM-G991,WARNING,logout,965,2026-05-15 08:08:16
9087,ONEPLUS-11,ERROR,purchase,1284,2026-05-15 08:08:16
4057,ONEPLUS-11,DEBUG,logout,401,2026-05-15 08:08:16
9527,SM-G991,INFO,login_attempt,132,2026-05-15 08:08:16
2583,ONEPLUS-11,ERROR,purchase,1467,2026-05-15 08:08:16
3638,SM-A52,ERROR,app_open,1370,2026-05-15 08:08:16
5652,IPHONE-13,WARNING,app_open,1013,2026-05-15 08:08:16
3449,SM-A52,INFO,notification_click,217,2026-05-15 08:08:16
4353,SM-A52,WARNING,login_attempt,1365,2026-05-15 08:08:16
2860,ONEPLUS-11,DEBUG,login_attempt,45,2026-05-15 08:08:16
4545,SM-G991,ERROR,api_call,186,2026-05-15 08:08:16
1930,SM-G991,WARNING,button_click,1457,2026-05-15 08:08:16
1784,ONEPLUS-11,ERROR,notification_click,1377,2026-05-15 08:08:16
1878,ONEPLUS-11,WARNING,login_attempt,1385,2026-05-15 08:08:16
2194,IPHONE-13,WARNING,login_attempt,495,2026-05-15 08:08:16
7172,ONEPLUS-11,WARNING,login_attempt,1471,2026-05-15 08:08:16
2496,SM-G991,DEBUG,logout,1473,2026-05-15 08:08:16
5960,SM-A52,ERROR,notification_click,212,2026-05-15 08:08:16
2659,SM-G991,INFO,purchase,1152,2026-05-15 08:08:16
4093,ONEPLUS-11,ERROR,button_click,123,2026-05-15 08:08:16
6205,PIXEL-6,DEBUG,button_click,1431,2026-05-15 08:08:16
5262,IPHONE-13,INFO,notification_click,705,2026-05-15 08:08:16
9748,SM-G991,INFO,logout,992,2026-05-15 08:08:16
7419,SM-G991,INFO,api_call,950,2026-05-15 08:08:16
8818,ONEPLUS-11,INFO,notification_click,1441,2026-05-15 08:08:16
5079,SM-A52,DEBUG,logout,28,2026-05-15 08:08:16
9490,SM-A52,DEBUG,purchase,274,2026-05-15 08:08:16
2018,SM-A52,ERROR,logout,882,2026-05-15 08:08:16
8314,IPHONE-13,ERROR,login_attempt,300,2026-05-15 08:08:16
4297,ONEPLUS-11,DEBUG,login_attempt,1281,2026-05-15 08:08:16
2316,PIXEL-6,INFO,purchase,138,2026-05-15 08:08:16
6518,SM-A52,INFO,login_attempt,527,2026-05-15 08:08:16
4773,SM-G991,INFO,api_call,966,2026-05-15 08:08:16
7061,PIXEL-6,WARNING,notification_click,712,2026-05-15 08:08:16
7910,SM-G991,INFO,button_click,104,2026-05-15 08:08:16
9182,ONEPLUS-11,DEBUG,purchase,1268,2026-05-15 08:08:16
1821,IPHONE-13,ERROR,login_attempt,185,2026-05-15 08:08:16
9017,SM-G991,WARNING,login_attempt,309,2026-05-15 08:08:16
5233,IPHONE-13,WARNING,api_call,264,2026-05-15 08:08:16
2625,ONEPLUS-11,ERROR,notification_click,1094,2026-05-15 08:08:16
9067,PIXEL-6,INFO,api_call,1285,2026-05-15 08:08:16
5474,SM-G991,ERROR,login_attempt,176,2026-05-15 08:08:16
9771,PIXEL-6,ERROR,purchase,1356,2026-05-15 08:08:16
9608,ONEPLUS-11,ERROR,logout,605,2026-05-15 08:08:16
1228,PIXEL-6,DEBUG,api_call,585,2026-05-15 08:08:16
8529,PIXEL-6,ERROR,api_call,15,2026-05-15 08:08:16
5922,SM-A52,DEBUG,logout,1172,2026-05-15 08:08:16
3998,IPHONE-13,ERROR,purchase,171,2026-05-15 08:08:16
3547,ONEPLUS-11,DEBUG,api_call,372,2026-05-15 08:08:16
1414,SM-A52,ERROR,logout,1004,2026-05-15 08:08:16
9889,ONEPLUS-11,INFO,app_open,1428,2026-05-15 08:08:16
1341,IPHONE-13,INFO,api_call,1448,2026-05-15 08:08:16
1173,SM-A52,DEBUG,api_call,971,2026-05-15 08:08:16
3630,ONEPLUS-11,DEBUG,notification_click,923,2026-05-15 08:08:16
2909,PIXEL-6,WARNING,app_open,938,2026-05-15 08:08:16
1536,IPHONE-13,ERROR,login_attempt,1114,2026-05-15 08:08:16
9809,PIXEL-6,ERROR,login_attempt,1464,2026-05-15 08:08:16
8344,PIXEL-6,DEBUG,app_open,1494,2026-05-15 08:08:16
5920,SM-G991,INFO,app_open,869,2026-05-15 08:08:16
9432,SM-A52,INFO,purchase,462,2026-05-15 08:08:16
8080,SM-G991,INFO,logout,226,2026-05-15 08:08:16
7977,PIXEL-6,WARNING,login_attempt,331,2026-05-15 08:08:16
9018,IPHONE-13,INFO,purchase,597,2026-05-15 08:08:16
7320,SM-A52,ERROR,api_call,717,2026-05-15 08:08:16
6440,ONEPLUS-11,WARNING,purchase,135,2026-05-15 08:08:16
8731,IPHONE-13,ERROR,notification_click,898,2026-05-15 08:08:16
6658,ONEPLUS-11,ERROR,api_call,38,2026-05-15 08:08:16
1082,SM-A52,INFO,app_open,937,2026-05-15 08:08:16
6801,IPHONE-13,ERROR,button_click,327,2026-05-15 08:08:16
6699,PIXEL-6,INFO,notification_click,936,2026-05-15 08:08:16
2400,SM-G991,ERROR,purchase,598,2026-05-15 08:08:16
8541,ONEPLUS-11,INFO,login_attempt,1483,2026-05-15 08:08:16
4095,PIXEL-6,DEBUG,button_click,1266,2026-05-15 08:08:16
9243,SM-G991,INFO,button_click,561,2026-05-15 08:08:16
3651,SM-A52,ERROR,purchase,354,2026-05-15 08:08:16
1143,ONEPLUS-11,ERROR,notification_click,611,2026-05-15 08:08:16
4032,PIXEL-6,WARNING,app_open,1220,2026-05-15 08:08:16
2269,IPHONE-13,DEBUG,app_open,782,2026-05-15 08:08:16
4189,IPHONE-13,ERROR,api_call,971,2026-05-15 08:08:16
6268,SM-A52,ERROR,login_attempt,762,2026-05-15 08:08:16
9645,IPHONE-13,DEBUG,button_click,1495,2026-05-15 08:08:16
3980,IPHONE-13,WARNING,purchase,1464,2026-05-15 08:08:16
6134,PIXEL-6,WARNING,app_open,1387,2026-05-15 08:08:16
9573,SM-G991,DEBUG,logout,1404,2026-05-15 08:08:16
9043,SM-G991,WARNING,button_click,347,2026-05-15 08:08:16
4585,PIXEL-6,INFO,login_attempt,78,2026-05-15 08:08:16
5159,ONEPLUS-11,ERROR,button_click,167,2026-05-15 08:08:16
7438,SM-G991,DEBUG,logout,1487,2026-05-15 08:08:16
4613,SM-G991,DEBUG,api_call,815,2026-05-15 08:08:16
7432,SM-G991,WARNING,login_attempt,318,2026-05-15 08:08:16
3787,SM-A52,INFO,logout,1144,2026-05-15 08:08:16
1720,PIXEL-6,DEBUG,button_click,1454,2026-05-15 08:08:16
9571,ONEPLUS-11,ERROR,logout,600,2026-05-15 08:08:16
4951,PIXEL-6,WARNING,app_open,363,2026-05-15 08:08:16
2819,SM-G991,DEBUG,notification_click,279,2026-05-15 08:08:16
7614,SM-A52,WARNING,button_click,777,2026-05-15 08:08:16
3487,IPHONE-13,DEBUG,notification_click,528,2026-05-15 08:08:16
3461,IPHONE-13,INFO,purchase,1012,2026-05-15 08:08:16
7302,IPHONE-13,ERROR,logout,634,2026-05-15 08:08:16
6402,ONEPLUS-11,WARNING,app_open,1039,2026-05-15 08:08:16
3621,PIXEL-6,INFO,logout,1281,2026-05-15 08:08:16
9008,IPHONE-13,DEBUG,app_open,1036,2026-05-15 08:08:16
7689,SM-A52,INFO,purchase,472,2026-05-15 08:08:16
7019,IPHONE-13,ERROR,button_click,1324,2026-05-15 08:08:16
6982,PIXEL-6,INFO,button_click,1155,2026-05-15 08:08:16
1595,PIXEL-6,DEBUG,login_attempt,199,2026-05-15 08:08:16
2543,IPHONE-13,WARNING,notification_click,126,2026-05-15 08:08:16
8536,ONEPLUS-11,DEBUG,logout,1149,2026-05-15 08:08:16
2028,IPHONE-13,ERROR,api_call,1353,2026-05-15 08:08:16
4994,ONEPLUS-11,DEBUG,purchase,68,2026-05-15 08:08:16
7707,SM-G991,INFO,login_attempt,322,2026-05-15 08:08:16
1301,SM-G991,ERROR,login_attempt,227,2026-05-15 08:08:16
9334,ONEPLUS-11,ERROR,login_attempt,611,2026-05-15 08:08:16
8186,SM-G991,INFO,purchase,396,2026-05-15 08:08:16
9481,PIXEL-6,DEBUG,logout,1043,2026-05-15 08:08:16
8139,IPHONE-13,WARNING,login_attempt,1492,2026-05-15 08:08:16
7324,PIXEL-6,WARNING,api_call,352,2026-05-15 08:08:16
3378,ONEPLUS-11,INFO,app_open,440,2026-05-15 08:08:16
3375,PIXEL-6,INFO,notification_click,880,2026-05-15 08:08:16
1529,ONEPLUS-11,INFO,logout,670,2026-05-15 08:08:16
1753,PIXEL-6,INFO,login_attempt,1455,2026-05-15 08:08:16
9913,IPHONE-13,ERROR,purchase,1081,2026-05-15 08:08:16
4300,PIXEL-6,WARNING,app_open,1447,2026-05-15 08:08:16
9792,ONEPLUS-11,ERROR,logout,165,2026-05-15 08:08:16
9466,IPHONE-13,ERROR,logout,1086,2026-05-15 08:08:16
1420,SM-G991,DEBUG,button_click,865,2026-05-15 08:08:16
